scheme,p_sub,p_indel,trial,seed
s1,0.0,0.005,41,1662081963
s1,0.0,0.005,42,3329620093
s1,0.0,0.005,43,801529814
s1,0.0,0.005,44,420923183
s1,0.0,0.005,45,2088461313
s1,0.0,0.005,46,1707854682
s1,0.0,0.005,47,1227909164
s1,0.0,0.005,48,847302533
s1,0.0,0.005,49,466695902
s1,0.0,0.01,0,1549493329
s1,0.0,0.01,1,1168886698
s1,0.0,0.01,2,2836424828
s1,0.0,0.01,3,308334549
s1,0.0,0.01,4,1975872679
s1,0.0,0.01,5,1595266048
s1,0.0,0.01,6,3262804178
s1,0.0,0.01,7,734713899
s1,0.0,0.01,8,354107268
s1,0.0,0.01,9,2021645398
s1,0.0,0.01,10,1641038767
s1,0.0,0.01,11,1161093249
s1,0.0,0.01,12,780486618
s1,0.0,0.01,13,2448024748
s1,0.0,0.01,14,2067418117
s1,0.0,0.01,15,3834295134
s1,0.0,0.01,16,1206865968
s1,0.0,0.01,17,826259337
s1,0.0,0.01,18,2493797467
s1,0.0,0.01,19,4260674484
s1,0.0,0.01,20,3880067853
s1,0.0,0.01,21,1252638687
s1,0.0,0.01,22,872032056
s1,0.0,0.01,23,392086538
s1,0.0,0.01,24,11479907
s1,0.0,0.01,25,1679018037
s1,0.0,0.01,26,1298411406
s1,0.0,0.01,27,917804775
s1,0.0,0.01,28,437859257
s1,0.0,0.01,29,57252626
s1,0.0,0.01,30,1724790756
s1,0.0,0.01,31,1344184125
s1,0.0,0.01,32,864238607
s1,0.0,0.01,33,483631976
s1,0.0,0.01,34,103025345
s1,0.0,0.01,35,1770563475
s1,0.0,0.01,36,3537440492
s1,0.0,0.01,37,910011326
s1,0.0,0.01,38,529404695
s1,0.0,0.01,39,148798064
s1,0.0,0.01,40,3963819842
s1,0.0,0.01,41,3583213211
s1,0.0,0.01,42,955784045
s1,0.0,0.01,43,575177414
s1,0.0,0.01,44,95231896
s1,0.0,0.01,45,4009592561
s1,0.0,0.01,46,3628985930
s1,0.0,0.01,47,1001556764
s1,0.0,0.01,48,2768433781
s1,0.0,0.01,49,141004615
s1,0.0,0.02,0,4045490166
s1,0.0,0.02,1,3565544648
s1,0.0,0.02,2,3184938017
s1,0.0,0.02,3,2804331386
s1,0.0,0.02,4,176902220
s1,0.0,0.02,5,4091262885
s1,0.0,0.02,6,3611317367
s1,0.0,0.02,7,3230710736
s1,0.0,0.02,8,603281570
s1,0.0,0.02,9,222674939
s1,0.0,0.02,10,1989551956
s1,0.0,0.02,11,3657090086
s1,0.0,0.02,12,3276483455
s1,0.0,0.02,13,649054289
s1,0.0,0.02,14,2415931306
s1,0.0,0.02,15,2035324675
s1,0.0,0.02,16,3702862805
s1,0.0,0.02,17,3322256174
s1,0.0,0.02,18,2842310656
s1,0.0,0.02,19,2461704025
s1,0.0,0.02,20,4129242155
s1,0.0,0.02,21,3748635524
s1,0.0,0.02,22,1220545245
s1,0.0,0.02,23,2888083375
s1,0.0,0.02,24,2507476744
s1,0.0,0.02,25,4175014874
s1,0.0,0.02,26,3794408243
s1,0.0,0.02,27,3314462725
s1,0.0,0.02,28,2933856094
s1,0.0,0.02,29,2553249463
s1,0.0,0.02,30,4220787593
s1,0.0,0.02,31,1692697314
s1,0.0,0.02,32,3360235444
s1,0.0,0.02,33,2979628813
s1,0.0,0.02,34,352199647
s1,0.0,0.02,35,2119076664
s1,0.0,0.02,36,1738470033
s1,0.0,0.02,37,3406008163
s1,0.0,0.02,38,3025401532
s1,0.0,0.02,39,2545456014
s1,0.0,0.02,40,2164849383
s1,0.0,0.02,41,1784242752
s1,0.0,0.02,42,3451780882
s1,0.0,0.02,43,923690603
s1,0.0,0.02,44,2591228733
s1,0.0,0.02,45,2210622102
s1,0.0,0.02,46,3878160232
s1,0.0,0.02,47,1350069953
s1,0.0,0.02,48,969463322
s1,0.0,0.02,49,2637001452
s1,0.005,0.0,0,3808528234
s1,0.005,0.0,1,3427921603
s1,0.005,0.0,2,2947976085
s1,0.005,0.0,3,2567369454
s1,0.005,0.0,4,4234907584
s1,0.005,0.0,5,3854300953
s1,0.005,0.0,6,1326210674
s1,0.005,0.0,7,2993748804
s1,0.005,0.0,8,2613142173
s1,0.005,0.0,9,4280680303
s1,0.005,0.0,10,1752590024
s1,0.005,0.0,11,3420128154
s1,0.005,0.0,12,3039521523
s1,0.005,0.0,13,2658914892
s1,0.005,0.0,14,31485726
s1,0.005,0.0,15,1798362743
s1,0.005,0.0,16,3465900873
s1,0.005,0.0,17,3085294242
s1,0.005,0.0,18,2704687611
s1,0.005,0.0,19,2224742093
s1,0.005,0.0,20,1844135462
s1,0.005,0.0,21,3511673592
s1,0.005,0.0,22,3131066961
s1,0.005,0.0,23,2651121443
s1,0.005,0.0,24,2270514812
s1,0.005,0.0,25,1889908181
s1,0.005,0.0,26,3557446311
s1,0.005,0.0,27,1029356032
s1,0.005,0.0,28,2696894162
s1,0.005,0.0,29,2316287531
s1,0.005,0.0,30,3983825661
s1,0.005,0.0,31,1455735382
s1,0.005,0.0,32,1075128751
s1,0.005,0.0,33,2742666881
s1,0.005,0.0,34,2362060250
s1,0.005,0.0,35,1882114732
s1,0.005,0.0,36,1501508101
s1,0.005,0.0,37,1120901470
s1,0.005,0.0,38,2788439600
s1,0.005,0.0,39,2407832969
s1,0.005,0.0,40,1927887451
s1,0.005,0.0,41,1547280820
s1,0.005,0.0,42,3214818950
s1,0.005,0.0,43,2834212319
s1,0.005,0.0,44,306122040
s1,0.005,0.0,45,1973660170
s1,0.005,0.0,46,1593053539
s1,0.005,0.0,47,3260591669
s1,0.005,0.0,48,732501390
s1,0.005,0.0,49,2400039520
s1,0.005,0.0025,0,474126562
s1,0.005,0.0025,1,93519931
s1,0.005,0.0025,2,1761058061
s1,0.005,0.0025,3,3527935078
s1,0.005,0.0025,4,900505912
s1,0.005,0.0025,5,519899281
s1,0.005,0.0025,6,2187437411
s1,0.005,0.0025,7,3954314428
s1,0.005,0.0025,8,3573707797
s1,0.005,0.0025,9,946278631
s1,0.005,0.0025,10,565672000
s1,0.005,0.0025,11,85726482
s1,0.005,0.0025,12,4000087147
s1,0.005,0.0025,13,3619480516
s1,0.005,0.0025,14,992051350
s1,0.005,0.0025,15,2758928367
s1,0.005,0.0025,16,131499201
s1,0.005,0.0025,17,4045859866
s1,0.005,0.0025,18,1418430700
s1,0.005,0.0025,19,3185307717
s1,0.005,0.0025,20,2804701086
s1,0.005,0.0025,21,177271920
s1,0.005,0.0025,22,4091632585
s1,0.005,0.0025,23,1464203419
s1,0.005,0.0025,24,3231080436
s1,0.005,0.0025,25,603651270
s1,0.005,0.0025,26,223044639
s1,0.005,0.0025,27,4137405304
s1,0.005,0.0025,28,3657459786
s1,0.005,0.0025,29,3276853155
s1,0.005,0.0025,30,649423989
s1,0.005,0.0025,31,268817358
s1,0.005,0.0025,32,2035694375
s1,0.005,0.0025,33,3703232505
s1,0.005,0.0025,34,3322625874
s1,0.005,0.0025,35,695196708
s1,0.005,0.0025,36,2462073725
s1,0.005,0.0025,37,4129611855
s1,0.005,0.0025,38,3749005224
s1,0.005,0.0025,39,3368398593
s1,0.005,0.0025,40,2888453075
s1,0.005,0.0025,41,2507846444
s1,0.005,0.0025,42,4175384574
s1,0.005,0.0025,43,3794777943
s1,0.005,0.0025,44,1167348777
s1,0.005,0.0025,45,2934225794
s1,0.005,0.0025,46,2553619163
s1,0.005,0.0025,47,4221157293
s1,0.005,0.0025,48,3840550662
s1,0.005,0.0025,49,3360605144
s1,0.005,0.005,0,140147401
s1,0.005,0.005,1,1807685531
s1,0.005,0.005,2,3574562548
s1,0.005,0.005,3,947133382
s1,0.005,0.005,4,566526751
s1,0.005,0.005,5,185920120
s1,0.005,0.005,6,4000941898
s1,0.005,0.005,7,3620335267
s1,0.005,0.005,8,992906101
s1,0.005,0.005,9,612299470
s1,0.005,0.005,10,132353952
s1,0.005,0.005,11,4046714617
s1,0.005,0.005,12,3666107986
s1,0.005,0.005,13,1038678820
s1,0.005,0.005,14,658072189
s1,0.005,0.005,15,178126671
s1,0.005,0.005,16,4092487336
s1,0.005,0.005,17,1465058170
s1,0.005,0.005,18,1084451539
s1,0.005,0.005,19,2851328556
s1,0.005,0.005,20,223899390
s1,0.005,0.005,21,4138260055
s1,0.005,0.005,22,1510830889
s1,0.005,0.005,23,3277707906
s1,0.005,0.005,24,2897101275
s1,0.005,0.005,25,269672109
s1,0.005,0.005,26,4184032774
s1,0.005,0.005,27,3704087256
s1,0.005,0.005,28,3323480625
s1,0.005,0.005,29,696051459
s1,0.005,0.005,30,315444828
s1,0.005,0.005,31,2082321845
s1,0.005,0.005,32,3749859975
s1,0.005,0.005,33,3369253344
s1,0.005,0.005,34,741824178
s1,0.005,0.005,35,2508701195
s1,0.005,0.005,36,4176239325
s1,0.005,0.005,37,3795632694
s1,0.005,0.005,38,3415026063
s1,0.005,0.005,39,787596897
s1,0.005,0.005,40,2554473914
s1,0.005,0.005,41,4222012044
s1,0.005,0.005,42,3841405413
s1,0.005,0.005,43,3460798782
s1,0.005,0.005,44,2980853264
s1,0.005,0.005,45,2600246633
s1,0.005,0.005,46,4267784763
s1,0.005,0.005,47,3887178132
s1,0.005,0.005,48,3407232614
s1,0.005,0.005,49,3026625983
s1,0.005,0.01,0,3304102560
s1,0.005,0.01,1,2923495929
s1,0.005,0.01,2,296066763
s1,0.005,0.01,3,2062943780
s1,0.005,0.01,4,1682337149
s1,0.005,0.01,5,3349875279
s1,0.005,0.01,6,2969268648
s1,0.005,0.01,7,2489323130
s1,0.005,0.01,8,2108716499
s1,0.005,0.01,9,3776254629
s1,0.005,0.01,10,3395647998
s1,0.005,0.01,11,867557719
s1,0.005,0.01,12,2535095849
s1,0.005,0.01,13,2154489218
s1,0.005,0.01,14,3822027348
s1,0.005,0.01,15,1293937069
s1,0.005,0.01,16,2961475199
s1,0.005,0.01,17,2580868568
s1,0.005,0.01,18,2200261937
s1,0.005,0.01,19,1720316419
s1,0.005,0.01,20,1339709788
s1,0.005,0.01,21,3007247918
s1,0.005,0.01,22,2626641287
s1,0.005,0.01,23,2146695769
s1,0.005,0.01,24,1766089138
s1,0.005,0.01,25,1385482507
s1,0.005,0.01,26,3053020637
s1,0.005,0.01,27,2672414006
s1,0.005,0.01,28,2192468488
s1,0.005,0.01,29,1811861857
s1,0.005,0.01,30,1431255226
s1,0.005,0.01,31,3098793356
s1,0.005,0.01,32,570703077
s1,0.005,0.01,33,2238241207
s1,0.005,0.01,34,1857634576
s1,0.005,0.01,35,3525172706
s1,0.005,0.01,36,997082427
s1,0.005,0.01,37,616475796
s1,0.005,0.01,38,2284013926
s1,0.005,0.01,39,1903407295
s1,0.005,0.01,40,1423461777
s1,0.005,0.01,41,1042855146
s1,0.005,0.01,42,2710393276
s1,0.005,0.01,43,2329786645
s1,0.005,0.01,44,4096663662
s1,0.005,0.01,45,1469234496
s1,0.005,0.01,46,1088627865
s1,0.005,0.01,47,2756165995
s1,0.005,0.01,48,228075716
s1,0.005,0.01,49,4142436381
s1,0.005,0.02,0,2799676886
s1,0.005,0.02,1,2419070255
s1,0.005,0.02,2,4086608385
s1,0.005,0.02,3,1558518106
s1,0.005,0.02,4,1177911475
s1,0.005,0.02,5,2845449605
s1,0.005,0.02,6,2464842974
s1,0.005,0.02,7,1984897456
s1,0.005,0.02,8,1604290825
s1,0.005,0.02,9,3271828955
s1,0.005,0.02,10,2891222324
s1,0.005,0.02,11,363132045
s1,0.005,0.02,12,2030670175
s1,0.005,0.02,13,1650063544
s1,0.005,0.02,14,3317601674
s1,0.005,0.02,15,2936995043
s1,0.005,0.02,16,408904764
s1,0.005,0.02,17,2076442894
s1,0.005,0.02,18,1695836263
s1,0.005,0.02,19,3363374393
s1,0.005,0.02,20,835284114
s1,0.005,0.02,21,2502822244
s1,0.005,0.02,22,2122215613
s1,0.005,0.02,23,1741608982
s1,0.005,0.02,24,1261663464
s1,0.005,0.02,25,881056833
s1,0.005,0.02,26,2548594963
s1,0.005,0.02,27,2167988332
s1,0.005,0.02,28,1688042814
s1,0.005,0.02,29,1307436183
s1,0.005,0.02,30,926829552
s1,0.005,0.02,31,2594367682
s1,0.005,0.02,32,66277403
s1,0.005,0.02,33,1733815533
s1,0.005,0.02,34,1353208902
s1,0.005,0.02,35,972602271
s1,0.005,0.02,36,2640140401
s1,0.005,0.02,37,112050122
s1,0.005,0.02,38,1779588252
s1,0.005,0.02,39,1398981621
s1,0.005,0.02,40,3066519751
s1,0.005,0.02,41,538429472
s1,0.005,0.02,42,157822841
s1,0.005,0.02,43,1825360971
s1,0.005,0.02,44,1444754340
s1,0.005,0.02,45,964808822
s1,0.005,0.02,46,584202191
s1,0.005,0.02,47,2251740321
s1,0.005,0.02,48,1871133690
s1,0.005,0.02,49,3638010707
s1,0.01,0.0,0,579650530
s1,0.01,0.0,1,2247188660
s1,0.01,0.0,2,1866582029
s1,0.01,0.0,3,3633459046
s1,0.01,0.0,4,1006029880
s1,0.01,0.0,5,625423249
s1,0.01,0.0,6,2292961379
s1,0.01,0.0,7,4059838396
s1,0.01,0.0,8,1432409230
s1,0.01,0.0,9,1051802599
s1,0.01,0.0,10,671195968
s1,0.01,0.0,11,191250450
s1,0.01,0.0,12,4105611115
s1,0.01,0.0,13,1478181949
s1,0.01,0.0,14,1097575318
s1,0.01,0.0,15,716968687
s1,0.01,0.0,16,237023169
s1,0.01,0.0,17,4151383834
s1,0.01,0.0,18,1523954668
s1,0.01,0.0,19,1143348037
s1,0.01,0.0,20,663402519
s1,0.01,0.0,21,282795888
s1,0.01,0.0,22,4197156553
s1,0.01,0.0,23,1569727387
s1,0.01,0.0,24,3336604404
s1,0.01,0.0,25,709175238
s1,0.01,0.0,26,328568607
s1,0.01,0.0,27,1996106737
s1,0.01,0.0,28,3762983754
s1,0.01,0.0,29,3382377123
s1,0.01,0.0,30,754947957
s1,0.01,0.0,31,374341326
s1,0.01,0.0,32,4189363104
s1,0.01,0.0,33,3808756473
s1,0.01,0.0,34,1181327307
s1,0.01,0.0,35,800720676
s1,0.01,0.0,36,420114045
s1,0.01,0.0,37,4235135823
s1,0.01,0.0,38,3854529192
s1,0.01,0.0,39,1227100026
s1,0.01,0.0,40,846493395
s1,0.01,0.0,41,2613370412
s1,0.01,0.0,42,4280908542
s1,0.01,0.0,43,3900301911
s1,0.01,0.0,44,1272872745
s1,0.01,0.0,45,3039749762
s1,0.01,0.0,46,412320596
s1,0.01,0.0,47,31713965
s1,0.01,0.0,48,3946074630
s1,0.01,0.0,49,3466129112
s1,0.01,0.0025,0,2293816130
s1,0.01,0.0025,1,1913209499
s1,0.01,0.0025,2,3680086516
s1,0.01,0.0025,3,1052657350
s1,0.01,0.0025,4,672050719
s1,0.01,0.0025,5,2339588849
s1,0.01,0.0025,6,1958982218
s1,0.01,0.0025,7,3725859235
s1,0.01,0.0025,8,1098430069
s1,0.01,0.0025,9,717823438
s1,0.01,0.0025,10,2385361568
s1,0.01,0.0025,11,4152238585
s1,0.01,0.0025,12,1524809419
s1,0.01,0.0025,13,1144202788
s1,0.01,0.0025,14,763596157
s1,0.01,0.0025,15,283650639
s1,0.01,0.0025,16,4198011304
s1,0.01,0.0025,17,1570582138
s1,0.01,0.0025,18,1189975507
s1,0.01,0.0025,19,710029989
s1,0.01,0.0025,20,329423358
s1,0.01,0.0025,21,4243784023
s1,0.01,0.0025,22,1616354857
s1,0.01,0.0025,23,3383231874
s1,0.01,0.0025,24,755802708
s1,0.01,0.0025,25,375196077
s1,0.01,0.0025,26,4289556742
s1,0.01,0.0025,27,3809611224
s1,0.01,0.0025,28,3429004593
s1,0.01,0.0025,29,801575427
s1,0.01,0.0025,30,420968796
s1,0.01,0.0025,31,2088506926
s1,0.01,0.0025,32,3855383943
s1,0.01,0.0025,33,3474777312
s1,0.01,0.0025,34,847348146
s1,0.01,0.0025,35,466741515
s1,0.01,0.0025,36,4281763293
s1,0.01,0.0025,37,3901156662
s1,0.01,0.0025,38,1273727496
s1,0.01,0.0025,39,893120865
s1,0.01,0.0025,40,2659997882
s1,0.01,0.0025,41,32568716
s1,0.01,0.0025,42,3946929381
s1,0.01,0.0025,43,1319500215
s1,0.01,0.0025,44,3086377232
s1,0.01,0.0025,45,458948066
s1,0.01,0.0025,46,78341435
s1,0.01,0.0025,47,3992702100
s1,0.01,0.0025,48,3512756582
s1,0.01,0.0025,49,3132149951
s1,0.01,0.005,0,3254381754
s1,0.01,0.005,1,2873775123
s1,0.01,0.005,2,2493168492
s1,0.01,0.005,3,2013222974
s1,0.01,0.005,4,1632616343
s1,0.01,0.005,5,3300154473
s1,0.01,0.005,6,2919547842
s1,0.01,0.005,7,2439602324
s1,0.01,0.005,8,2058995693
s1,0.01,0.005,9,1678389062
s1,0.01,0.005,10,3345927192
s1,0.01,0.005,11,817836913
s1,0.01,0.005,12,2485375043
s1,0.01,0.005,13,2104768412
s1,0.01,0.005,14,3772306542
s1,0.01,0.005,15,3391699911
s1,0.01,0.005,16,863609632
s1,0.01,0.005,17,2531147762
s1,0.01,0.005,18,2150541131
s1,0.01,0.005,19,3818079261
s1,0.01,0.005,20,1289988982
s1,0.01,0.005,21,909382351
s1,0.01,0.005,22,2576920481
s1,0.01,0.005,23,2196313850
s1,0.01,0.005,24,1716368332
s1,0.01,0.005,25,1335761701
s1,0.01,0.005,26,3003299831
s1,0.01,0.005,27,2622693200
s1,0.01,0.005,28,94602921
s1,0.01,0.005,29,1762141051
s1,0.01,0.005,30,1381534420
s1,0.01,0.005,31,3049072550
s1,0.01,0.005,32,520982271
s1,0.01,0.005,33,2188520401
s1,0.01,0.005,34,1807913770
s1,0.01,0.005,35,1427307139
s1,0.01,0.005,36,3094845269
s1,0.01,0.005,37,566754990
s1,0.01,0.005,38,2234293120
s1,0.01,0.005,39,1853686489
s1,0.01,0.005,40,1473079858
s1,0.01,0.005,41,993134340
s1,0.01,0.005,42,612527709
s1,0.01,0.005,43,2280065839
s1,0.01,0.005,44,1899459208
s1,0.01,0.005,45,1419513690
s1,0.01,0.005,46,1038907059
s1,0.01,0.005,47,658300428
s1,0.01,0.005,48,2325838558
s1,0.01,0.005,49,4092715575
s1,0.01,0.01,0,3075647367
s1,0.01,0.01,1,448218201
s1,0.01,0.01,2,2215095218
s1,0.01,0.01,3,3882633348
s1,0.01,0.01,4,3502026717
s1,0.01,0.01,5,3121420086
s1,0.01,0.01,6,2641474568
s1,0.01,0.01,7,2260867937
s1,0.01,0.01,8,3928406067
s1,0.01,0.01,9,3547799436
s1,0.01,0.01,10,3067853918
s1,0.01,0.01,11,2687247287
s1,0.01,0.01,12,2306640656
s1,0.01,0.01,13,3974178786
s1,0.01,0.01,14,3593572155
s1,0.01,0.01,15,3113626637
s1,0.01,0.01,16,2733020006
s1,0.01,0.01,17,2352413375
s1,0.01,0.01,18,4019951505
s1,0.01,0.01,19,1491861226
s1,0.01,0.01,20,3159399356
s1,0.01,0.01,21,2778792725
s1,0.01,0.01,22,151363559
s1,0.01,0.01,23,1918240576
s1,0.01,0.01,24,1537633945
s1,0.01,0.01,25,3205172075
s1,0.01,0.01,26,2824565444
s1,0.01,0.01,27,2344619926
s1,0.01,0.01,28,1964013295
s1,0.01,0.01,29,3631551425
s1,0.01,0.01,30,3250944794
s1,0.01,0.01,31,722854515
s1,0.01,0.01,32,2390392645
s1,0.01,0.01,33,2009786014
s1,0.01,0.01,34,3677324144
s1,0.01,0.01,35,3296717513
s1,0.01,0.01,36,2816771995
s1,0.01,0.01,37,2436165364
s1,0.01,0.01,38,2055558733
s1,0.01,0.01,39,3723096863
s1,0.01,0.01,40,1195006584
s1,0.01,0.01,41,2862544714
s1,0.01,0.01,42,2481938083
s1,0.01,0.01,43,2101331452
s1,0.01,0.01,44,1621385934
s1,0.01,0.01,45,1240779303
s1,0.01,0.01,46,2908317433
s1,0.01,0.01,47,2527710802
s1,0.01,0.01,48,2047765284
s1,0.01,0.01,49,1667158653
s1,0.01,0.02,0,2571221693
s1,0.01,0.02,1,4238759823
s1,0.01,0.02,2,3858153192
s1,0.01,0.02,3,1330062913
s1,0.01,0.02,4,2997601043
s1,0.01,0.02,5,2616994412
s1,0.01,0.02,6,4284532542
s1,0.01,0.02,7,1756442263
s1,0.01,0.02,8,3423980393
s1,0.01,0.02,9,3043373762
s1,0.01,0.02,10,2662767131
s1,0.01,0.02,11,2182821613
s1,0.01,0.02,12,1802214982
s1,0.01,0.02,13,3469753112
s1,0.01,0.02,14,3089146481
s1,0.01,0.02,15,2609200963
s1,0.01,0.02,16,2228594332
s1,0.01,0.02,17,1847987701
s1,0.01,0.02,18,3515525831
s1,0.01,0.02,19,987435552
s1,0.01,0.02,20,2654973682
s1,0.01,0.02,21,2274367051
s1,0.01,0.02,22,3941905181
s1,0.01,0.02,23,3561298550
s1,0.01,0.02,24,1033208271
s1,0.01,0.02,25,2700746401
s1,0.01,0.02,26,2320139770
s1,0.01,0.02,27,3987677900
s1,0.01,0.02,28,1459587621
s1,0.01,0.02,29,1078980990
s1,0.01,0.02,30,2746519120
s1,0.01,0.02,31,2365912489
s1,0.01,0.02,32,1885966971
s1,0.01,0.02,33,1505360340
s1,0.01,0.02,34,3172898470
s1,0.01,0.02,35,2792291839
s1,0.01,0.02,36,264201560
s1,0.01,0.02,37,1931739690
s1,0.01,0.02,38,1551133059
s1,0.01,0.02,39,3218671189
s1,0.01,0.02,40,690580910
s1,0.01,0.02,41,2358119040
s1,0.01,0.02,42,1977512409
s1,0.01,0.02,43,1596905778
s1,0.01,0.02,44,1116960260
s1,0.01,0.02,45,736353629
s1,0.01,0.02,46,2403891759
s1,0.01,0.02,47,2023285128
s1,0.01,0.02,48,1642678497
s1,0.01,0.02,49,1162732979
s1,0.02,0.0,0,3400349353
s1,0.02,0.0,1,772920187
s1,0.02,0.0,2,392313556
s1,0.02,0.0,3,11706925
s1,0.02,0.0,4,3826728703
s1,0.02,0.0,5,3446122072
s1,0.02,0.0,6,818692906
s1,0.02,0.0,7,438086275
s1,0.02,0.0,8,4253108053
s1,0.02,0.0,9,3872501422
s1,0.02,0.0,10,3491894791
s1,0.02,0.0,11,864465625
s1,0.02,0.0,12,483858994
s1,0.02,0.0,13,3913476
s1,0.02,0.0,14,3918274141
s1,0.02,0.0,15,1290844975
s1,0.02,0.0,16,910238344
s1,0.02,0.0,17,2677115361
s1,0.02,0.0,18,49686195
s1,0.02,0.0,19,3964046860
s1,0.02,0.0,20,1336617694
s1,0.02,0.0,21,3103494711
s1,0.02,0.0,22,476065545
s1,0.02,0.0,23,95458914
s1,0.02,0.0,24,4009819579
s1,0.02,0.0,25,3529874061
s1,0.02,0.0,26,3149267430
