scheme,p_sub,p_indel,trial,seed
s1,0.0001,0.0001,18,4120628500
s1,0.0001,0.0001,19,249994950
s1,0.0001,0.0001,20,2062599185
s1,0.0001,0.0001,21,685294161
s1,0.0001,0.0001,22,1019923746
s1,0.0001,0.0001,23,1575318544
s1,0.0001,0.0001,24,1899554964
s1,0.0001,0.0001,25,1753773022
s1,0.0001,0.0001,26,4241848202
s1,0.0001,0.0001,27,2912881921
s1,0.0001,0.0001,28,1505972123
s1,0.0001,0.0001,29,2412156017
s1,0.0001,0.0002,0,2282909198
s1,0.0001,0.0002,1,2739973916
s1,0.0001,0.0002,2,1363441417
s1,0.0001,0.0002,3,2291542664
s1,0.0001,0.0002,4,2376176480
s1,0.0001,0.0002,5,1454769089
s1,0.0001,0.0002,6,1360022613
s1,0.0001,0.0002,7,2005347457
s1,0.0001,0.0002,8,3348374355
s1,0.0001,0.0002,9,561284721
s1,0.0001,0.0002,10,1114631433
s1,0.0001,0.0002,11,989392810
s1,0.0001,0.0002,12,1119505837
s1,0.0001,0.0002,13,1298189899
s1,0.0001,0.0002,14,4204341100
s1,0.0001,0.0002,15,48581790
s1,0.0001,0.0002,16,1321400906
s1,0.0001,0.0002,17,1988809430
s1,0.0001,0.0002,18,456215835
s1,0.0001,0.0002,19,4096736754
s1,0.0001,0.0002,20,857675432
s1,0.0001,0.0002,21,4224189025
s1,0.0001,0.0002,22,3491458036
s1,0.0001,0.0002,23,229272075
s1,0.0001,0.0002,24,2586840994
s1,0.0001,0.0002,25,3008506400
s1,0.0001,0.0002,26,638734185
s1,0.0001,0.0002,27,2482474364
s1,0.0001,0.0002,28,3177058443
s1,0.0001,0.0002,29,3620977234
s1,0.0001,0.0005,0,1168623996
s1,0.0001,0.0005,1,3223272894
s1,0.0001,0.0005,2,3066610396
s1,0.0001,0.0005,3,3174981408
s1,0.0001,0.0005,4,4109083736
s1,0.0001,0.0005,5,264963915
s1,0.0001,0.0005,6,2216577310
s1,0.0001,0.0005,7,3110586535
s1,0.0001,0.0005,8,3505902058
s1,0.0001,0.0005,9,2215387511
s1,0.0001,0.0005,10,3298082546
s1,0.0001,0.0005,11,75670267
s1,0.0001,0.0005,12,558558344
s1,0.0001,0.0005,13,3331894017
s1,0.0001,0.0005,14,2680682359
s1,0.0001,0.0005,15,2519540816
s1,0.0001,0.0005,16,2968464598
s1,0.0001,0.0005,17,3601058373
s1,0.0001,0.0005,18,3708553240
s1,0.0001,0.0005,19,1424639321
s1,0.0001,0.0005,20,179639320
s1,0.0001,0.0005,21,21820739
s1,0.0001,0.0005,22,812921944
s1,0.0001,0.0005,23,1066594591
s1,0.0001,0.0005,24,476209124
s1,0.0001,0.0005,25,2323687302
s1,0.0001,0.0005,26,3323297488
s1,0.0001,0.0005,27,1093536387
s1,0.0001,0.0005,28,1495083992
s1,0.0001,0.0005,29,2652380424
s1,0.0002,0.0,0,680343048
s1,0.0002,0.0,1,33290120
s1,0.0002,0.0,2,4095855747
s1,0.0002,0.0,3,3258068644
s1,0.0002,0.0,4,3622454747
s1,0.0002,0.0,5,3812486803
s1,0.0002,0.0,6,2032802336
s1,0.0002,0.0,7,2419167117
s1,0.0002,0.0,8,2111192109
s1,0.0002,0.0,9,1030879894
s1,0.0002,0.0,10,4253582316
s1,0.0002,0.0,11,4155970386
s1,0.0002,0.0,12,750051342
s1,0.0002,0.0,13,3082924149
s1,0.0002,0.0,14,1307641823
s1,0.0002,0.0,15,2685480595
s1,0.0002,0.0,16,3660445266
s1,0.0002,0.0,17,2376352582
s1,0.0002,0.0,18,325933760
s1,0.0002,0.0,19,2186195378
s1,0.0002,0.0,20,598339741
s1,0.0002,0.0,21,2157189988
s1,0.0002,0.0,22,2487300123
s1,0.0002,0.0,23,2614559195
s1,0.0002,0.0,24,2480921622
s1,0.0002,0.0,25,3183815545
s1,0.0002,0.0,26,2672581983
s1,0.0002,0.0,27,2547693548
s1,0.0002,0.0,28,3489867955
s1,0.0002,0.0,29,3982325208
s1,0.0002,0.0001,0,86952655
s1,0.0002,0.0001,1,3396200890
s1,0.0002,0.0001,2,730235784
s1,0.0002,0.0001,3,194812985
s1,0.0002,0.0001,4,2505815528
s1,0.0002,0.0001,5,2615619490
s1,0.0002,0.0001,6,4003458481
s1,0.0002,0.0001,7,1018713585
s1,0.0002,0.0001,8,2739154036
s1,0.0002,0.0001,9,3846031330
s1,0.0002,0.0001,10,3332422252
s1,0.0002,0.0001,11,1406918319
s1,0.0002,0.0001,12,2519862235
s1,0.0002,0.0001,13,2824602097
s1,0.0002,0.0001,14,3466993478
s1,0.0002,0.0001,15,320665975
s1,0.0002,0.0001,16,398497895
s1,0.0002,0.0001,17,2216005152
s1,0.0002,0.0001,18,3768160186
s1,0.0002,0.0001,19,4026676012
s1,0.0002,0.0001,20,1889770630
s1,0.0002,0.0001,21,849840181
s1,0.0002,0.0001,22,2120104443
s1,0.0002,0.0001,23,2826064183
s1,0.0002,0.0001,24,1457202433
s1,0.0002,0.0001,25,1328332803
s1,0.0002,0.0001,26,114710509
s1,0.0002,0.0001,27,579295760
s1,0.0002,0.0001,28,4217112165
s1,0.0002,0.0001,29,338153745
s1,0.0002,0.0002,0,2664262307
s1,0.0002,0.0002,1,3331783382
s1,0.0002,0.0002,2,2202876366
s1,0.0002,0.0002,3,2777710745
s1,0.0002,0.0002,4,3554621430
s1,0.0002,0.0002,5,1109882160
s1,0.0002,0.0002,6,2902972373
s1,0.0002,0.0002,7,3393925818
s1,0.0002,0.0002,8,3112233766
s1,0.0002,0.0002,9,1246424417
s1,0.0002,0.0002,10,1538081329
s1,0.0002,0.0002,11,4174241981
s1,0.0002,0.0002,12,1900100899
s1,0.0002,0.0002,13,1437440945
s1,0.0002,0.0002,14,1209892050
s1,0.0002,0.0002,15,1128618440
s1,0.0002,0.0002,16,368682140
s1,0.0002,0.0002,17,848839973
s1,0.0002,0.0002,18,3669400039
s1,0.0002,0.0002,19,3655106787
s1,0.0002,0.0002,20,1793967508
s1,0.0002,0.0002,21,2564831343
s1,0.0002,0.0002,22,768364124
s1,0.0002,0.0002,23,3228229788
s1,0.0002,0.0002,24,3824188612
s1,0.0002,0.0002,25,28049661
s1,0.0002,0.0002,26,728513295
s1,0.0002,0.0002,27,4100857429
s1,0.0002,0.0002,28,1894870001
s1,0.0002,0.0002,29,2450921531
s1,0.0002,0.0005,0,3016704277
s1,0.0002,0.0005,1,3187727052
s1,0.0002,0.0005,2,2767103498
s1,0.0002,0.0005,3,3026654849
s1,0.0002,0.0005,4,787619877
s1,0.0002,0.0005,5,3343178822
s1,0.0002,0.0005,6,3922587285
s1,0.0002,0.0005,7,907828273
s1,0.0002,0.0005,8,3976280486
s1,0.0002,0.0005,9,3052075756
s1,0.0002,0.0005,10,2770688002
s1,0.0002,0.0005,11,2797734579
s1,0.0002,0.0005,12,1421232319
s1,0.0002,0.0005,13,1666608871
s1,0.0002,0.0005,14,615834344
s1,0.0002,0.0005,15,1842365412
s1,0.0002,0.0005,16,105026639
s1,0.0002,0.0005,17,2208726733
s1,0.0002,0.0005,18,240065218
s1,0.0002,0.0005,19,3200792403
s1,0.0002,0.0005,20,962848004
s1,0.0002,0.0005,21,3408102753
s1,0.0002,0.0005,22,2039123031
s1,0.0002,0.0005,23,192445488
s1,0.0002,0.0005,24,3930982985
s1,0.0002,0.0005,25,182326730
s1,0.0002,0.0005,26,2628595064
s1,0.0002,0.0005,27,2330596696
s1,0.0002,0.0005,28,1973013860
s1,0.0002,0.0005,29,4226724325
s1,0.0005,0.0,0,2839953338
s1,0.0005,0.0,1,4041995252
s1,0.0005,0.0,2,3792723229
s1,0.0005,0.0,3,2944929190
s1,0.0005,0.0,4,4222229549
s1,0.0005,0.0,5,1564331543
s1,0.0005,0.0,6,158546678
s1,0.0005,0.0,7,3616762256
s1,0.0005,0.0,8,2719279277
s1,0.0005,0.0,9,2260502005
s1,0.0005,0.0,10,1926390371
s1,0.0005,0.0,11,2782827374
s1,0.0005,0.0,12,1440118426
s1,0.0005,0.0,13,3563039120
s1,0.0005,0.0,14,3981663652
s1,0.0005,0.0,15,273824277
s1,0.0005,0.0,16,856009506
s1,0.0005,0.0,17,1970118999
s1,0.0005,0.0,18,1830631235
s1,0.0005,0.0,19,3545620825
s1,0.0005,0.0,20,762027239
s1,0.0005,0.0,21,3782641574
s1,0.0005,0.0,22,2599304320
s1,0.0005,0.0,23,2150187845
s1,0.0005,0.0,24,159712373
s1,0.0005,0.0,25,418483375
s1,0.0005,0.0,26,1477879107
s1,0.0005,0.0,27,1964049625
s1,0.0005,0.0,28,387300824
s1,0.0005,0.0,29,3675512365
s1,0.0005,0.0001,0,1184107434
s1,0.0005,0.0001,1,1449707842
s1,0.0005,0.0001,2,3497644002
s1,0.0005,0.0001,3,3225277186
s1,0.0005,0.0001,4,804479297
s1,0.0005,0.0001,5,3463412960
s1,0.0005,0.0001,6,1677777375
s1,0.0005,0.0001,7,1684209489
s1,0.0005,0.0001,8,684713671
s1,0.0005,0.0001,9,2586340467
s1,0.0005,0.0001,10,2769165477
s1,0.0005,0.0001,11,1946185098
s1,0.0005,0.0001,12,4144259285
s1,0.0005,0.0001,13,1315951346
s1,0.0005,0.0001,14,499979459
s1,0.0005,0.0001,15,3844334233
s1,0.0005,0.0001,16,1070847671
s1,0.0005,0.0001,17,819418660
s1,0.0005,0.0001,18,37429556
s1,0.0005,0.0001,19,2231199370
s1,0.0005,0.0001,20,3181301533
s1,0.0005,0.0001,21,4033310003
s1,0.0005,0.0001,22,592531656
s1,0.0005,0.0001,23,4068895359
s1,0.0005,0.0001,24,1615503346
s1,0.0005,0.0001,25,522187709
s1,0.0005,0.0001,26,815809047
s1,0.0005,0.0001,27,1080470396
s1,0.0005,0.0001,28,117114896
s1,0.0005,0.0001,29,1452702667
s1,0.0005,0.0002,0,1569003687
s1,0.0005,0.0002,1,2194648049
s1,0.0005,0.0002,2,1701127692
s1,0.0005,0.0002,3,3649747322
s1,0.0005,0.0002,4,1842319611
s1,0.0005,0.0002,5,1514652255
s1,0.0005,0.0002,6,2862099853
s1,0.0005,0.0002,7,3937303718
s1,0.0005,0.0002,8,3556817051
s1,0.0005,0.0002,9,1277312338
s1,0.0005,0.0002,10,2814028464
s1,0.0005,0.0002,11,1169309375
s1,0.0005,0.0002,12,1767648009
s1,0.0005,0.0002,13,2551515743
s1,0.0005,0.0002,14,1482781648
s1,0.0005,0.0002,15,1816901680
s1,0.0005,0.0002,16,479175016
s1,0.0005,0.0002,17,213615492
s1,0.0005,0.0002,18,3303139848
s1,0.0005,0.0002,19,789725016
s1,0.0005,0.0002,20,3447594818
s1,0.0005,0.0002,21,2958629906
s1,0.0005,0.0002,22,1002815908
s1,0.0005,0.0002,23,1844470930
s1,0.0005,0.0002,24,716589660
s1,0.0005,0.0002,25,1004296553
s1,0.0005,0.0002,26,1192428261
s1,0.0005,0.0002,27,747646988
s1,0.0005,0.0002,28,2439551477
s1,0.0005,0.0002,29,1981105995
s1,0.0005,0.0005,0,3653983164
s1,0.0005,0.0005,1,4040462090
s1,0.0005,0.0005,2,4111035039
s1,0.0005,0.0005,3,1638877010
s1,0.0005,0.0005,4,531272005
s1,0.0005,0.0005,5,2441199664
s1,0.0005,0.0005,6,3857679644
s1,0.0005,0.0005,7,4283740530
s1,0.0005,0.0005,8,2755010327
s1,0.0005,0.0005,9,483319437
s1,0.0005,0.0005,10,3984666080
s1,0.0005,0.0005,11,3988845362
s1,0.0005,0.0005,12,3016737631
s1,0.0005,0.0005,13,2080756698
s1,0.0005,0.0005,14,343405117
s1,0.0005,0.0005,15,3288769661
s1,0.0005,0.0005,16,148736349
s1,0.0005,0.0005,17,4226503693
s1,0.0005,0.0005,18,24152600
s1,0.0005,0.0005,19,431076406
s1,0.0005,0.0005,20,766478151
s1,0.0005,0.0005,21,1571055956
s1,0.0005,0.0005,22,1047837521
s1,0.0005,0.0005,23,1549682920
s1,0.0005,0.0005,24,1444990716
s1,0.0005,0.0005,25,466795730
s1,0.0005,0.0005,26,1099017153
s1,0.0005,0.0005,27,3953464357
s1,0.0005,0.0005,28,473540547
s1,0.0005,0.0005,29,1585179161
s1,0.001,0.0,0,855501072
s1,0.001,0.0,1,3517021474
s1,0.001,0.0,2,1950666169
s1,0.001,0.0,3,473272635
s1,0.001,0.0,4,589040926
s1,0.001,0.0,5,1932634312
s1,0.001,0.0,6,568017843
s1,0.001,0.0,7,3564093248
s1,0.001,0.0,8,1700700725
s1,0.001,0.0,9,2270597310
s1,0.001,0.0,10,2527850463
s1,0.001,0.0,11,3596915164
s1,0.001,0.0,12,3140535735
s1,0.001,0.0,13,1523083811
s1,0.001,0.0,14,3985536776
s1,0.001,0.0,15,2265133406
s1,0.001,0.0,16,450893443
s1,0.001,0.0,17,2651332733
s1,0.001,0.0,18,1696916963
s1,0.001,0.0,19,3712788840
s1,0.001,0.0,20,915999119
s1,0.001,0.0,21,874762519
s1,0.001,0.0,22,3043243991
s1,0.001,0.0,23,2736961952
s1,0.001,0.0,24,595788588
s1,0.001,0.0,25,3849028150
s1,0.001,0.0,26,135499686
s1,0.001,0.0,27,1547904109
s1,0.001,0.0,28,2040782854
s1,0.001,0.0,29,119310524
s1,0.001,0.0001,0,3784799374
s1,0.001,0.0001,1,2832934119
s1,0.001,0.0001,2,26727853
s1,0.001,0.0001,3,2751991574
s1,0.001,0.0001,4,805059644
s1,0.001,0.0001,5,3913636746
s1,0.001,0.0001,6,3850460292
s1,0.001,0.0001,7,3845032302
s1,0.001,0.0001,8,3078547616
s1,0.001,0.0001,9,3706463639
s1,0.001,0.0001,10,816432572
s1,0.001,0.0001,11,2283011333
s1,0.001,0.0001,12,841447636
s1,0.001,0.0001,13,4186726766
s1,0.001,0.0001,14,2337596233
s1,0.001,0.0001,15,1765005204
s1,0.001,0.0001,16,2250758565
s1,0.001,0.0001,17,2005905182
s1,0.001,0.0001,18,810490495
s1,0.001,0.0001,19,2320980519
s1,0.001,0.0001,20,2148863458
s1,0.001,0.0001,21,2769473371
s1,0.001,0.0001,22,210586983
s1,0.001,0.0001,23,1629466076
s1,0.001,0.0001,24,3796281555
s1,0.001,0.0001,25,667667758
s1,0.001,0.0001,26,1380361134
s1,0.001,0.0001,27,454448315
s1,0.001,0.0001,28,2758909738
s1,0.001,0.0001,29,2610568699
s1,0.001,0.0002,0,2769228422
s1,0.001,0.0002,1,3272032489
s1,0.001,0.0002,2,1021989077
s1,0.001,0.0002,3,2938901586
s1,0.001,0.0002,4,1712052512
s1,0.001,0.0002,5,2353384335
s1,0.001,0.0002,6,906679171
s1,0.001,0.0002,7,133995056
s1,0.001,0.0002,8,3050257752
s1,0.001,0.0002,9,4214067038
s1,0.001,0.0002,10,4107367827
s1,0.001,0.0002,11,2501741157
s1,0.001,0.0002,12,4012256998
s1,0.001,0.0002,13,555799881
s1,0.001,0.0002,14,2670197662
s1,0.001,0.0002,15,3553864624
s1,0.001,0.0002,16,3771425735
s1,0.001,0.0002,17,766214979
s1,0.001,0.0002,18,2299036552
s1,0.001,0.0002,19,3786794708
s1,0.001,0.0002,20,1430186097
s1,0.001,0.0002,21,1913271416
s1,0.001,0.0002,22,3021421830
s1,0.001,0.0002,23,1160346447
s1,0.001,0.0002,24,2545433217
s1,0.001,0.0002,25,3295900684
s1,0.001,0.0002,26,3457697464
s1,0.001,0.0002,27,4008227341
s1,0.001,0.0002,28,2884655463
s1,0.001,0.0002,29,3364216002
s1,0.001,0.0005,0,2517673358
s1,0.001,0.0005,1,1098714193
s1,0.001,0.0005,2,4165064351
s1,0.001,0.0005,3,2015358805
s1,0.001,0.0005,4,3112630946
s1,0.001,0.0005,5,3483407453
s1,0.001,0.0005,6,622654619
s1,0.001,0.0005,7,3850337619
s1,0.001,0.0005,8,771112498
s1,0.001,0.0005,9,46387539
s1,0.001,0.0005,10,1201350627
s1,0.001,0.0005,11,1562564973
s1,0.001,0.0005,12,4274875215
s1,0.001,0.0005,13,1685762016
s1,0.001,0.0005,14,4119439922
s1,0.001,0.0005,15,4232422428
s1,0.001,0.0005,16,878375678
s1,0.001,0.0005,17,3798699515
s1,0.001,0.0005,18,395146128
s1,0.001,0.0005,19,2427073392
s1,0.001,0.0005,20,2435488623
s1,0.001,0.0005,21,3053750443
s1,0.001,0.0005,22,1885141590
s1,0.001,0.0005,23,561970590
s1,0.001,0.0005,24,3826836429
s1,0.001,0.0005,25,2922480173
s1,0.001,0.0005,26,2488151870
s1,0.001,0.0005,27,3125606320
s1,0.001,0.0005,28,2639341144
s1,0.001,0.0005,29,1370211783
s2,0.0,0.0,0,651271097
s2,0.0,0.0,1,2511418083
s2,0.0,0.0,2,2636821047
s2,0.0,0.0,3,1106065731
s2,0.0,0.0,4,2522222868
s2,0.0,0.0,5,2080584190
s2,0.0,0.0,6,3421561684
s2,0.0,0.0,7,416259715
s2,0.0,0.0,8,3918565244
s2,0.0,0.0,9,1532417215
s2,0.0,0.0,10,3959571045
s2,0.0,0.0,11,656568397
s2,0.0,0.0,12,3421163690
s2,0.0,0.0,13,3729837381
s2,0.0,0.0,14,2917814717
s2,0.0,0.0,15,942513494
s2,0.0,0.0,16,3182012510
s2,0.0,0.0,17,683581188
s2,0.0,0.0,18,3256332056
s2,0.0,0.0,19,979979227
s2,0.0,0.0,20,1528841955
s2,0.0,0.0,21,4110303071
s2,0.0,0.0,22,4169412033
s2,0.0,0.0,23,3190821738
s2,0.0,0.0,24,3696197309
s2,0.0,0.0,25,2568547429
s2,0.0,0.0,26,3246857956
s2,0.0,0.0,27,1554078279
s2,0.0,0.0,28,429215872
s2,0.0,0.0,29,1748855996
s2,0.0,0.0001,0,2015585538
s2,0.0,0.0001,1,398802099
s2,0.0,0.0001,2,3663489227
s2,0.0,0.0001,3,3485967119
s2,0.0,0.0001,4,556854507
s2,0.0,0.0001,5,2018833836
s2,0.0,0.0001,6,3170368599
s2,0.0,0.0001,7,2351103406
s2,0.0,0.0001,8,2081190133
s2,0.0,0.0001,9,1370863764
s2,0.0,0.0001,10,2046394010
s2,0.0,0.0001,11,1033800955
s2,0.0,0.0001,12,3397810579
s2,0.0,0.0001,13,2962928115
s2,0.0,0.0001,14,1216884224
s2,0.0,0.0001,15,636475947
s2,0.0,0.0001,16,3538869891
s2,0.0,0.0001,17,3829490579
s2,0.0,0.0001,18,2533971446
s2,0.0,0.0001,19,1450972087
s2,0.0,0.0001,20,1571821044
s2,0.0,0.0001,21,3707535480
s2,0.0,0.0001,22,3808734109
s2,0.0,0.0001,23,311680640
s2,0.0,0.0001,24,270108859
s2,0.0,0.0001,25,1272360190
s2,0.0,0.0001,26,3577715758
s2,0.0,0.0001,27,1078912458
s2,0.0,0.0001,28,1991215100
s2,0.0,0.0001,29,194435276
s2,0.0,0.0002,0,113410295
s2,0.0,0.0002,1,1230939327
s2,0.0,0.0002,2,790654051
s2,0.0,0.0002,3,200227287
s2,0.0,0.0002,4,2306701353
s2,0.0,0.0002,5,704696873
s2,0.0,0.0002,6,3640627598
s2,0.0,0.0002,7,1093398299
s2,0.0,0.0002,8,3335242077
s2,0.0,0.0002,9,4104449701
s2,0.0,0.0002,10,2625218762
s2,0.0,0.0002,11,2586671095
s2,0.0,0.0002,12,645457402
s2,0.0,0.0002,13,1684485824
s2,0.0,0.0002,14,258255473
s2,0.0,0.0002,15,166588301
s2,0.0,0.0002,16,3184569444
s2,0.0,0.0002,17,667667713
s2,0.0,0.0002,18,2120309591
s2,0.0,0.0002,19,204229812
s2,0.0,0.0002,20,114399224
s2,0.0,0.0002,21,3100872896
s2,0.0,0.0002,22,3161143375
s2,0.0,0.0002,23,4078403308
s2,0.0,0.0002,24,2093051691
s2,0.0,0.0002,25,401805363
s2,0.0,0.0002,26,2439131975
s2,0.0,0.0002,27,3090392211
s2,0.0,0.0002,28,1163640947
s2,0.0,0.0002,29,1948113281
s2,0.0,0.0005,0,4259161501
s2,0.0,0.0005,1,2639842421
s2,0.0,0.0005,2,2641113549
s2,0.0,0.0005,3,1686759827
s2,0.0,0.0005,4,1887102868
s2,0.0,0.0005,5,2889223793
s2,0.0,0.0005,6,2310946591
s2,0.0,0.0005,7,288206625
s2,0.0,0.0005,8,2855169605
s2,0.0,0.0005,9,3876937140
s2,0.0,0.0005,10,1416244614
s2,0.0,0.0005,11,3629333250
s2,0.0,0.0005,12,2695008614
s2,0.0,0.0005,13,2068241935
s2,0.0,0.0005,14,44161331
s2,0.0,0.0005,15,626031278
s2,0.0,0.0005,16,1534391767
s2,0.0,0.0005,17,530589958
s2,0.0,0.0005,18,4131581351
s2,0.0,0.0005,19,1802089238
s2,0.0,0.0005,20,1008600481
s2,0.0,0.0005,21,2106338840
s2,0.0,0.0005,22,2696110865
s2,0.0,0.0005,23,29181098
s2,0.0,0.0005,24,3085359566
s2,0.0,0.0005,25,2409946648
s2,0.0,0.0005,26,4023535269
s2,0.0,0.0005,27,1907259221
s2,0.0,0.0005,28,1212442267
s2,0.0,0.0005,29,2142863228
s2,0.0001,0.0,0,2044456363
s2,0.0001,0.0,1,316034305
s2,0.0001,0.0,2,2212640126
s2,0.0001,0.0,3,1537592497
s2,0.0001,0.0,4,1001679248
s2,0.0001,0.0,5,3604757232
s2,0.0001,0.0,6,3711475142
s2,0.0001,0.0,7,3958015079
s2,0.0001,0.0,8,2518313438
s2,0.0001,0.0,9,591422772
s2,0.0001,0.0,10,3360319536
s2,0.0001,0.0,11,3022249365
s2,0.0001,0.0,12,3397895651
s2,0.0001,0.0,13,1447681231
